scenario_P1,scenario_Qg1,scenario_Qg2,scenario_AC1_Nom_1,scenario_AC1_Nom_2,scenario_AC1_Nom_3,scenario_AC1_Nom_4,scenario_AC1_Nom_5,scenario_AC1_Nom_6,scenario_AC1_MinTol_1,scenario_AC1_MinTol_2,scenario_AC1_MinTol_3,scenario_AC1_MinTol_4,scenario_AC1_MinTol_5,scenario_AC1_MinTol_6,scenario_AC1_MaxTol_1,scenario_AC1_MaxTol_2,scenario_AC1_MaxTol_3,scenario_AC1_MaxTol_4,scenario_AC1_MaxTol_5,scenario_AC1_MaxTol_6,scenario_AC2_Nom_1,scenario_AC2_Nom_2,scenario_AC2_Nom_3,scenario_AC2_Nom_4,scenario_AC2_Nom_5,scenario_AC2_Nom_6,scenario_AC2_MinTol_1,scenario_AC2_MinTol_2,scenario_AC2_MinTol_3,scenario_AC2_MinTol_4,scenario_AC2_MinTol_5,scenario_AC2_MinTol_6,scenario_AC2_MaxTol_1,scenario_AC2_MaxTol_2,scenario_AC2_MaxTol_3,scenario_AC2_MaxTol_4,scenario_AC2_MaxTol_5,scenario_AC2_MaxTol_6,scenario_DC_Nom_1,scenario_DC_Nom_2,scenario_DC_MinTol_1,scenario_DC_MinTol_2,scenario_DC_MaxTol_1,scenario_DC_MaxTol_2,solution_N_vw1,solution_N_vw2,solution_Qcab1_interm,solution_Qcab2_interm,solution_Qf1_interm,solution_Qf2,solution_Rdc,solution_Vac1,solution_Vac2,solution_Vdc1,solution_Xtr1_pu,solution_Xtr2_pu,solution_ucab1,solution_ucab2,solution_uf1,solution_uf2,solution_w1,solution_w2
866000000,528000000,678000000,402000,314.159265358979,13000000,53000000,437000,0.13,-4,-1,-3,-3,-3,-5,3,5,4,1,2,3,398000,314.159265358979,16000000,54000000,437000,0.14,-1,-5,-5,-3,-2,-2,4,4,3,4,3,3,5,545000,-3,-5,3,5,415800,425700,22661519.3037295,19358179.5477561,48288645.3667904,50110394.0737258,0.8,360000,360000,318400.000704792,0.1425,0.1425,1,1,1,1,309.322318733072,371.827320106172
846000000,589000000,686000000,413000,314.159265358979,18000000,40000000,439000,0.13,-3,-5,-4,-5,-4,-2,4,2,2,5,1,1,412000,314.159265358979,29000000,48000000,428000,0.14,-4,-4,-1,-3,-2,-2,2,4,4,1,2,5,10,505000,-5,-3,1,5,415800,425700,23269611.0798874,16078206.1741309,52400308.4603161,47606165.259748,0.800000173609853,360000,360000,318400,0.142499830730861,0.142499209231708,1,1,1,1,298.67004254634,358.144393569402
1163000000,688000000,556000000,420000,314.159265358979,22000000,52000000,422000,0.18,-4,-5,-2,-3,-3,-2,4,5,4,3,1,5,414000,314.159265358979,27000000,51000000,421000,0.13,-3,-4,-1,-5,-2,-4,1,5,5,2,2,5,13,501000,-4,-2,2,2,415800,425700,22596164.9674515,16869445.5041699,50992142.0783741,50433703.3071142,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1048000000,628000000,595000000,388000,314.159265358979,18000000,40000000,419000,0.15,-1,-1,-4,-1,-5,-3,4,1,4,3,1,4,391000,314.159265358979,25000000,56000000,423000,0.13,-1,-3,-5,-2,-4,-3,4,1,3,1,4,3,13,542000,-3,-5,1,2,417277.066708678,425767.730701514,17943145.4834356,16186727.379717,46576422.3951706,48711227.2107585,1.2,365440.707240404,383555.913862866,318400,0.1575,0.1575,1,1,1,1,298.45130209103,367.286052030915
962000000,620000000,591000000,408000,314.159265358979,30000000,52000000,447000,0.12,-3,-4,-2,-4,-4,-3,4,5,3,2,5,5,404000,314.159265358979,30000000,42000000,438000,0.16,-1,-5,-5,-4,-1,-3,1,5,3,5,2,3,15,512000,-4,-5,2,1,415800,425700,16160365.0703745,17646713.1041887,22776.2927813402,47709156.9760351,1.19001282665944,360000,360000,318400,0.156697382054553,0.143762631281155,1,1,1,1,325.828392939318,363.037420576767
1140000000,534000000,658000000,410000,314.159265358979,29000000,51000000,424000,0.18,-3,-1,-5,-2,-3,-1,3,5,1,4,2,3,393000,314.159265358979,15000000,46000000,415000,0.12,-1,-1,-3,-1,-1,-1,2,3,1,3,1,4,9,589000,-1,-1,2,3,423994.81041621,434060.024138413,23006920.0322186,18036496.1961448,50941834.6064934,49098585.3137745,0.800000042259956,371253.022350179,386608.828440362,321104.053908419,0.142504604604356,0.1425,1,1,1,1,298.654963762541,358.141562504444
915000000,662000000,669000000,411000,314.159265358979,14000000,40000000,440000,0.16,-3,-4,-3,-5,-4,-1,1,1,1,5,3,5,395000,314.159265358979,16000000,52000000,427000,0.18,-2,-1,-5,-4,-5,-1,3,2,3,5,4,5,7,563000,-2,-3,2,4,415800,425700,22960694.1766323,16457816.8523966,52176598.1501394,47760334.8912818,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
1107000000,611000000,559000000,411000,314.159265358979,27000000,42000000,449000,0.14,-5,-5,-5,-1,-4,-2,5,2,2,5,5,2,400000,314.159265358979,10000000,42000000,437000,0.15,-1,-3,-3,-2,-5,-4,3,1,5,5,5,3,12,547000,-5,-1,1,5,415800,425700,23804674.9784368,16513577.289172,51965959.0812,47899937.4679339,0.800354040340634,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,360.351401229523
1070000000,609000000,577000000,411000,314.159265358979,13000000,55000000,447000,0.18,-1,-1,-5,-3,-3,-3,2,5,3,1,2,4,408000,314.159265358979,15000000,52000000,418000,0.17,-1,-1,-3,-5,-2,-5,2,1,3,3,3,5,12,533000,-1,-4,3,5,415800,425700,18607692.5075855,16878361.5688248,51242465.3522009,47677153.6870777,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
919000000,612000000,565000000,395000,314.159265358979,18000000,47000000,420000,0.15,-4,-4,-1,-3,-2,-3,1,5,5,3,5,2,420000,314.159265358979,25000000,48000000,438000,0.15,-3,-3,-1,-1,-1,-2,4,4,3,5,2,3,12,589000,-4,-4,2,3,415800,425700,18373015.9219844,19714511.9003234,49930577.9724885,47605674.1005421,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
928000000,659000000,615000000,394000,314.159265358979,25000000,44000000,441000,0.13,-3,-3,-2,-1,-5,-4,1,5,1,2,4,2,412000,314.159265358979,12000000,54000000,446000,0.17,-2,-4,-5,-5,-5,-3,2,5,5,2,4,4,12,500000,-3,-3,5,4,415800,425700,23249792.7637855,16359346.2227684,52100639.9111291,47963640.532928,0.800493069526063,360000,360000,318400,0.14252170020957,0.142553557839377,1,1,1,1,298.634104855014,358.949739750423
1133000000,600000000,594000000,408000,314.159265358979,24000000,40000000,450000,0.13,-2,-1,-2,-4,-4,-3,3,3,2,1,2,1,413000,314.159265358979,13000000,46000000,414000,0.12,-2,-5,-2,-5,-3,-5,2,1,5,4,3,4,15,574000,-2,-4,3,4,415800.023690506,425700,23746205.2517167,17531839.3875358,52480174.5517861,48350489.9182278,0.800000053395058,360000,360006.24956018,318400,0.1425,0.1425,1,1,1,1,299.786696488435,359.105972211876
1062000000,565000000,632000000,418000,314.159265358979,18000000,45000000,417000,0.12,-4,-1,-5,-3,-5,-5,3,5,5,2,2,3,387000,314.159265358979,13000000,45000000,444000,0.12,-2,-3,-3,-3,-3,-5,2,3,5,4,4,2,8,518000,-5,-2,3,5,415800,425700,21441927.7024949,16231686.5082388,50240986.1805516,47636745.7053309,0.800002663187234,360000,360000,318400,0.142499949764913,0.142567409555886,1,1,1,1,298.8478793061,358.875736957547
1079000000,680000000,539000000,404000,314.159265358979,25000000,48000000,446000,0.16,-1,-5,-1,-5,-3,-4,1,1,3,2,1,3,418000,314.159265358979,12000000,57000000,412000,0.12,-4,-5,-3,-2,-4,-4,4,3,2,5,5,3,10,525000,-1,-5,2,3,415800,425700,22491431.9280179,17063555.8422002,50913381.2240952,47831722.8064008,0.8,360000,360000,318400,0.142500011029572,0.142517347401486,1,1,1,1,298.461224504015,358.527113849148
877000000,617000000,615000000,413000,314.159265358979,16000000,47000000,432000,0.17,-2,-5,-3,-5,-5,-1,4,5,4,1,2,1,380000,314.159265358979,25000000,48000000,443000,0.15,-5,-5,-1,-5,-3,-4,2,1,5,1,1,4,15,529000,-3,-2,2,5,415825.015760179,427683.778435417,19690930.8320782,16111801.6841628,48512068.9477687,47803783.9914322,1.03023455542615,360368.89747755,360111.072874754,318401.023148329,0.156530201987073,0.148881117522616,1,1,1,1,299.033173557907,377.285081962341
1007000000,500000000,590000000,395000,314.159265358979,23000000,47000000,430000,0.12,-4,-1,-1,-4,-1,-2,5,3,5,4,5,1,406000,314.159265358979,25000000,48000000,445000,0.17,-3,-2,-5,-1,-2,-2,1,3,2,5,2,4,9,556000,-2,-2,3,5,415800,425700,22455577.423418,17311526.9792613,50075554.8237326,47529523.8288988,0.8,360000,360000,318400,0.142500050433643,0.142503805254216,1,1,1,1,300.29363022252,358.283078156588
899000000,553000000,638000000,408000,314.159265358979,16000000,49000000,440000,0.16,-3,-2,-3,-3,-5,-2,1,2,3,3,1,5,412000,314.159265358979,15000000,55000000,434000,0.15,-5,-1,-3,-4,-1,-2,1,2,5,3,2,4,9,573000,-4,-1,4,1,415800,425700,16704397.2828678,17196179.0391469,50146089.1161066,51062766.5545722,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
895000000,606000000,620000000,418000,314.159265358979,19000000,42000000,431000,0.12,-1,-3,-5,-5,-4,-2,4,5,4,5,2,4,406000,314.159265358979,17000000,60000000,419000,0.14,-5,-2,-1,-2,-1,-2,5,2,3,3,1,1,11,571000,-2,-4,2,3,415800,425700,23341985.6006226,16003258.9296591,51739552.3323021,47521783.4888527,0.800246010500385,360000,360000,318400,0.142502096748019,0.142651698447128,1,1,1,1,298.756892724603,358.280393379231
975000000,610000000,658000000,417000,314.159265358979,15000000,53000000,425000,0.18,-4,-2,-5,-4,-4,-1,5,1,3,2,1,3,397000,314.159265358979,13000000,59000000,437000,0.13,-4,-2,-2,-3,-4,-5,4,5,2,3,2,1,15,552000,-5,-4,2,2,415800,425745.555061724,23455937.6464271,16678532.3732712,51560240.9176129,47777112.6581805,0.800004762570967,360000.000177932,360285.742890635,318400,0.142713692036137,0.142510888975851,1,1,1,1,298.477190086334,358.233337893926
1115000000,629000000,588000000,413000,314.159265358979,22000000,45000000,410000,0.16,-3,-3,-3,-2,-1,-4,3,2,2,3,2,1,397000,314.159265358979,11000000,60000000,438000,0.13,-1,-5,-5,-2,-3,-1,4,1,2,1,4,3,7,517000,-5,-2,5,5,415800,425700,23597520.8691305,16846271.1715606,52024423.6989609,47728780.5283263,0.8,383911.214838812,375101.969190593,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
831000000,691000000,665000000,403000,314.159265358979,30000000,49000000,439000,0.13,-4,-2,-1,-3,-5,-1,1,3,4,3,2,3,397000,314.159265358979,22000000,46000000,421000,0.18,-3,-2,-2,-4,-5,-5,3,1,1,1,4,3,11,547000,-1,-5,4,2,419831.561812134,432955.423842875,17697601.7459135,16080959.683803,51620078.1544641,47518740.4801254,0.800014717004346,399518.862789617,384312.250381204,320359.330534119,0.142508331161244,0.142563791264195,1,1,1,1,299.904398445066,358.681508089673
941000000,519000000,569000000,408000,314.159265358979,12000000,54000000,446000,0.13,-4,-5,-2,-3,-4,-1,1,1,3,5,4,3,410000,314.159265358979,10000000,40000000,417000,0.12,-4,-4,-3,-5,-1,-5,4,1,3,4,2,3,7,532000,-1,-5,1,5,415800,425700,18732588.0823016,21388046.4058588,50895971.1114047,50834757.0756045,0.800003457551242,360000.106875467,360000,318400,0.142582490853998,0.142611157493008,1,1,1,1,298.749336156748,360.61712162922
1082000000,645000000,504000000,420000,314.159265358979,25000000,58000000,448000,0.18,-2,-4,-5,-4,-1,-3,5,3,5,2,1,2,392000,314.159265358979,13000000,59000000,439000,0.15,-3,-5,-5,-1,-2,-5,5,5,4,3,1,5,9,571000,-1,-1,2,2,415800,425700,23349421.979069,18061019.5271425,51869818.3543944,47671554.3441736,0.8,360000,360000,318400,0.14249999999921,0.142499715651654,1,1,1,1,298.454173798161,358.607211222963
1117000000,659000000,700000000,410000,314.159265358979,14000000,56000000,433000,0.16,-3,-3,-5,-5,-4,-1,2,3,4,2,2,2,394000,314.159265358979,24000000,47000000,450000,0.15,-5,-4,-1,-4,-2,-1,5,2,2,1,1,3,10,566000,-3,-1,4,3,415800,425700,19186415.3738008,17493020.1116854,51696286.040625,20823.6275258467,1.1999635795697,360000,360000,318400,0.144544733730923,0.145444592906164,1,1,1,1,304.242361496438,358.982366910734
859000000,671000000,533000000,409000,314.159265358979,29000000,49000000,439000,0.12,-5,-5,-1,-4,-1,-3,2,1,1,2,5,1,381000,314.159265358979,18000000,40000000,438000,0.16,-3,-5,-5,-1,-4,-2,1,4,2,5,3,5,10,520000,-1,-4,3,5,415800,425700,23732366.0030176,23483348.7244949,52199732.9840452,47857324.3713305,0.800176971145756,360000,360000,318400,0.142520170346371,0.14263591911144,1,1,1,1,302.217047169358,358.317993152486
881000000,672000000,687000000,409000,314.159265358979,14000000,40000000,441000,0.15,-2,-5,-4,-2,-4,-4,2,4,4,1,5,1,420000,314.159265358979,27000000,55000000,417000,0.12,-1,-4,-3,-3,-3,-5,1,4,2,3,5,1,10,578000,-1,-5,4,4,415800,425700,17890276.7445178,16265846.6438279,52142221.2969769,49524915.6543827,0.80000105762362,360000,360000,318400,0.142500137393796,0.142500023842754,1,1,1,1,298.58953311098,358.157434621857
967000000,643000000,575000000,401000,314.159265358979,20000000,47000000,419000,0.13,-2,-4,-1,-2,-4,-1,1,5,5,4,2,5,392000,314.159265358979,23000000,55000000,412000,0.13,-4,-2,-5,-5,-3,-4,2,3,1,2,2,3,6,599000,-1,-5,5,2,415800,425700,18851324.3596883,16446545.0364684,52451213.2327581,47639162.7745382,0.80000150804768,360000,360000,318400,0.142516249441325,0.142519758747149,1,1,1,1,298.54787799814,358.306140718193
884000000,596000000,513000000,385000,314.159265358979,22000000,58000000,442000,0.16,-5,-2,-3,-3,-2,-5,4,3,2,4,5,4,385000,314.159265358979,18000000,59000000,432000,0.17,-4,-2,-3,-5,-1,-3,2,5,2,1,5,1,12,521000,-1,-1,2,4,415800,425700,17325399.190245,20944901.6530964,51446952.0882492,47526317.7311045,0.800008242330912,360000,360000,318400,0.142563978381542,0.142500002142396,1,1,1,1,298.509152732212,358.615738747066
1173000000,644000000,695000000,411000,314.159265358979,24000000,44000000,438000,0.15,-3,-2,-2,-4,-1,-5,3,2,4,5,4,4,409000,314.159265358979,20000000,49000000,431000,0.18,-3,-1,-4,-1,-3,-5,5,2,1,5,2,2,11,519000,-2,-3,2,2,415800,425700,19954636.680303,17257476.741648,50917893.9644255,52184928.7441027,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,359.663856932517
1007000000,607000000,581000000,419000,314.159265358979,10000000,44000000,411000,0.18,-5,-5,-1,-5,-3,-3,5,3,5,3,5,3,402000,314.159265358979,12000000,44000000,445000,0.12,-2,-3,-2,-5,-3,-3,2,3,5,3,2,2,14,564000,-2,-3,5,3,415800,425700,22428079.1747026,17111515.3786486,51871969.9193788,48983221.4524569,0.8,360000,360000,318400,0.1425,0.142499821091529,1,1,1,1,298.505145329486,358.142421684435
1108000000,552000000,628000000,385000,314.159265358979,17000000,54000000,419000,0.14,-5,-4,-4,-3,-4,-3,3,5,4,1,3,5,393000,314.159265358979,30000000,52000000,414000,0.17,-3,-4,-4,-2,-5,-3,2,1,3,5,3,5,8,521000,-2,-1,2,1,415800,425700,22547514.9341261,17217204.5502549,51793687.2533423,47553277.8646317,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.967140661011,358.145218350566
913000000,658000000,589000000,417000,314.159265358979,23000000,44000000,441000,0.18,-2,-2,-4,-5,-5,-4,5,2,2,3,4,1,408000,314.159265358979,21000000,49000000,437000,0.12,-4,-1,-2,-2,-5,-3,4,4,2,5,5,5,15,523000,-4,-1,4,2,415800,425700,20261823.6973154,17525858.7283279,50967742.0013189,47534044.3415947,0.79999999820932,360000,360000,318400,0.142501757221664,0.142523922052938,1,1,1,1,298.452113420767,358.257973537497
983000000,519000000,530000000,420000,314.159265358979,12000000,51000000,436000,0.12,-5,-3,-4,-5,-1,-5,1,2,4,2,2,2,380000,314.159265358979,21000000,41000000,442000,0.18,-5,-5,-3,-4,-1,-5,3,1,2,5,5,3,9,500000,-4,-3,4,4,415800,425700,22900794.2917072,16016149.3346542,51845996.8961739,47571770.8406641,0.80000814944036,360000,360000,318400,0.142500006891969,0.142499980930655,1,1,1,1,298.51332983781,358.280917366813
1040000000,520000000,579000000,412000,314.159265358979,30000000,59000000,426000,0.17,-2,-2,-2,-4,-2,-5,3,3,5,1,2,3,415000,314.159265358979,19000000,49000000,431000,0.18,-2,-3,-2,-3,-1,-5,2,3,1,3,1,4,9,588000,-3,-3,4,1,415800,425700,23171542.8042062,19603284.2797277,50702673.8954157,47992113.4716944,0.800083715800595,360000,360000,318400,0.142500652931463,0.142500064718697,1,1,1,1,303.452008204213,359.209900389934
1153000000,517000000,660000000,380000,314.159265358979,16000000,45000000,429000,0.14,-5,-3,-2,-5,-1,-1,2,4,2,3,1,4,420000,314.159265358979,24000000,59000000,422000,0.13,-3,-3,-1,-1,-4,-2,2,1,2,4,1,4,13,518000,-1,-5,5,3,421594.134667035,434059.969399796,20799537.4112813,18384612.6607046,52081078.5083427,48296334.7186242,0.800001206240426,407532.552629694,423900.664952743,320649.903719416,0.142499419452623,0.142505654765128,1,1,1,1,299.08003230772,361.282990170272
1006000000,610000000,611000000,385000,314.159265358979,10000000,49000000,439000,0.12,-5,-3,-5,-2,-1,-3,5,4,2,1,2,2,383000,314.159265358979,28000000,56000000,434000,0.18,-3,-2,-1,-5,-5,-4,2,5,1,5,1,3,14,575000,-5,-4,5,1,415800,425700,23081747.0237729,17266805.6035462,51377099.7440058,48521473.1044495,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.461503455837,358.344710323135
859000000,571000000,549000000,410000,314.159265358979,22000000,53000000,419000,0.16,-1,-2,-4,-1,-4,-3,1,1,2,4,4,3,381000,314.159265358979,17000000,45000000,424000,0.18,-5,-1,-2,-5,-2,-1,1,4,1,2,4,3,5,543000,-4,-2,4,4,415800,425700,19628214.2186291,16100019.0211657,52255258.118877,48261351.6089446,0.8,360000,360000,318400,0.1425,0.142512161891874,1,1,1,1,298.45130209103,358.141562509236
849000000,572000000,523000000,413000,314.159265358979,10000000,48000000,429000,0.17,-5,-5,-1,-5,-3,-3,2,1,2,1,5,4,402000,314.159265358979,16000000,50000000,429000,0.14,-3,-1,-5,-4,-5,-2,3,4,1,4,5,5,8,532000,-4,-5,5,3,415800,425700,23839716.0821069,16521043.1753125,52244474.6989501,48019599.7238282,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.269365798278
950000000,505000000,605000000,402000,314.159265358979,30000000,52000000,443000,0.15,-2,-2,-2,-2,-5,-2,5,3,1,2,4,4,393000,314.159265358979,11000000,55000000,420000,0.14,-3,-3,-1,-4,-4,-5,1,3,3,2,4,4,7,578000,-1,-2,2,4,415800,425700,23882538.5591163,16346052.8711104,52233974.0676804,47697404.0689464,0.8,360000,360000,318400,0.142536488791632,0.142499998861988,1,1,1,1,300.824534483824,358.301575066923
1110000000,594000000,581000000,419000,314.159265358979,27000000,53000000,416000,0.16,-3,-1,-5,-5,-5,-3,2,4,3,3,2,4,412000,314.159265358979,17000000,47000000,435000,0.13,-2,-3,-5,-2,-2,-1,4,3,4,3,3,4,11,556000,-1,-1,1,2,415800,425700.002024509,23487785.7342415,16854996.270129,51442727.3671592,47992011.8702421,0.8000326924429,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.451332704571,358.228572772864
1008000000,509000000,546000000,405000,314.159265358979,26000000,44000000,429000,0.14,-2,-1,-2,-1,-2,-3,1,1,2,4,2,5,412000,314.159265358979,21000000,54000000,427000,0.12,-2,-1,-4,-5,-2,-1,2,4,4,2,3,1,8,598000,-4,-3,5,1,415800,425700,20442427.9754282,16639430.5611552,52321944.3617611,47682714.884915,0.799999999978104,360000,360000,318400,0.142500226238006,0.142499998710418,1,1,1,1,298.457326213788,358.156699868528
866000000,518000000,658000000,420000,314.159265358979,17000000,46000000,445000,0.12,-1,-3,-2,-3,-4,-3,5,1,2,1,2,1,406000,314.159265358979,10000000,49000000,418000,0.13,-2,-4,-1,-5,-4,-3,1,4,4,5,3,1,8,562000,-1,-1,2,1,415800,425700,18739198.7434975,18112819.0380651,51093071.904438,47628714.3477061,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.451718757207,358.33733210139
943000000,667000000,548000000,397000,314.159265358979,17000000,42000000,438000,0.15,-2,-2,-1,-5,-3,-2,4,2,2,4,1,5,418000,314.159265358979,30000000,58000000,423000,0.14,-3,-2,-3,-3,-4,-3,2,2,4,1,4,3,13,554000,-1,-4,5,3,415800,425700,23282383.8911705,16606625.5842834,52367757.9356483,47968001.7235558,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,299.237961968007,358.711191132231
1037000000,589000000,580000000,413000,314.159265358979,26000000,41000000,443000,0.13,-4,-5,-4,-3,-2,-1,5,3,3,5,3,1,380000,314.159265358979,25000000,45000000,428000,0.13,-5,-5,-1,-4,-4,-3,2,1,5,1,5,4,14,569000,-4,-5,5,4,415800,425700,21150679.1920207,16018559.0062342,51535039.4874671,48555873.5324976,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,299.260403510418,358.546400117152
874000000,619000000,507000000,386000,314.159265358979,30000000,60000000,438000,0.14,-5,-2,-1,-5,-1,-2,4,2,1,3,2,3,388000,314.159265358979,21000000,42000000,444000,0.14,-3,-3,-3,-2,-1,-2,2,5,4,5,4,4,12,567000,-3,-1,4,1,415800,425700,18042244.2167126,16320482.3345933,49573582.9421803,50535447.5809061,0.800002579933626,360000,360000,318400,0.142500000002648,0.142500618328934,1,1,1,1,298.906136261605,358.206080951223
800000000,666000000,639000000,415000,314.159265358979,15000000,54000000,429000,0.18,-4,-1,-4,-1,-5,-1,5,3,3,1,5,3,380000,314.159265358979,30000000,52000000,415000,0.14,-2,-2,-1,-2,-1,-2,1,1,1,1,3,5,6,535000,-2,-2,5,4,422266.552882184,425700,23322680.9975769,16339934.0440022,50542244.0298758,48586126.7848521,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,359.601404176154
990000000,551000000,639000000,414000,314.159265358979,17000000,51000000,423000,0.12,-1,-3,-4,-1,-5,-4,3,1,5,5,3,2,409000,314.159265358979,12000000,50000000,434000,0.14,-2,-5,-5,-2,-1,-2,2,1,4,5,1,4,15,561000,-2,-1,4,2,415800,425700,20718932.5213958,16544112.208502,51324046.0553419,50972158.4825833,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,326.725635973339,358.141562509236
890000000,637000000,662000000,393000,314.159265358979,18000000,54000000,445000,0.12,-5,-4,-4,-5,-1,-2,2,3,4,4,5,1,384000,314.159265358979,28000000,57000000,440000,0.15,-1,-4,-4,-3,-2,-3,3,3,3,2,4,4,9,519000,-5,-4,5,5,415800,425700,23991941.2012149,19187625.7773623,52297493.5565661,48558266.2672823,0.8,360000,360000,318400,0.142500000015469,0.142505066131512,1,1,1,1,299.976130860595,358.206772513618
935000000,688000000,592000000,401000,314.159265358979,15000000,58000000,422000,0.16,-1,-5,-4,-5,-1,-1,1,3,3,3,4,5,384000,314.159265358979,11000000,40000000,449000,0.12,-5,-1,-2,-3,-1,-2,1,3,1,2,2,5,10,504000,-2,-2,4,3,415800,425700,22963032.0356357,16031380.4874571,49405165.0827637,49444207.1160801,0.800023936559865,360000,360000,318400,0.142500589479929,0.142499400732661,1,1,1,1,298.532015289831,358.164236952421
871000000,551000000,552000000,411000,314.159265358979,25000000,58000000,418000,0.18,-2,-5,-1,-2,-3,-2,1,5,1,5,3,1,420000,314.159265358979,14000000,48000000,434000,0.17,-5,-4,-5,-2,-4,-1,5,4,4,4,1,1,12,600000,-4,-1,4,2,415800,425700,20857454.0895449,19925181.3292385,50168257.4954844,47739833.3871184,0.8,379344.535834868,360000,318400,0.1425,0.1575,1,1,1,1,298.45130209103,392.070763168006
1127000000,610000000,526000000,395000,314.159265358979,11000000,42000000,439000,0.18,-3,-4,-3,-5,-1,-4,3,5,5,2,3,1,412000,314.159265358979,26000000,54000000,434000,0.16,-3,-5,-1,-2,-2,-3,2,4,5,1,3,4,15,547000,-1,-4,4,3,415800,425700,22158263.0701883,19303618.4689916,49142107.799261,47613222.3287924,0.800000049698373,360000,360000,318400,0.142499456620368,0.1425,1,1,1,1,305.22044836378,358.143130133233
1153000000,615000000,538000000,417000,314.159265358979,12000000,54000000,414000,0.14,-1,-1,-3,-5,-5,-1,1,1,3,4,3,2,396000,314.159265358979,26000000,41000000,419000,0.12,-5,-3,-4,-4,-5,-1,2,4,4,5,3,2,11,589000,-3,-1,3,1,415800,425700,21726477.7644987,16825026.9103619,50158410.2911623,49708576.194795,0.800000013841557,360000,360000,318400,0.142523500426178,0.142499675068004,1,1,1,1,298.483214401094,359.439463882084
926000000,628000000,577000000,392000,314.159265358979,27000000,58000000,439000,0.15,-5,-1,-1,-2,-5,-3,5,4,5,3,1,2,387000,314.159265358979,18000000,50000000,442000,0.16,-3,-2,-4,-2,-4,-5,5,3,1,2,3,3,7,532000,-4,-4,5,1,415800,425700,23518632.017072,17236815.9934681,51182410.816762,47773839.1104482,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,363.241902866308
972000000,642000000,630000000,385000,314.159265358979,29000000,53000000,424000,0.13,-2,-4,-2,-2,-2,-1,1,5,4,1,1,4,400000,314.159265358979,28000000,57000000,424000,0.13,-1,-1,-5,-2,-1,-4,4,1,5,1,2,2,9,552000,-2,-5,1,2,415800,425700,23331998.7628588,16538399.6591347,52341410.5241258,47506850.0465971,0.799999999890761,360000,360000,318400,0.142500008881687,0.142517154984814,1,1,1,1,298.597323156731,358.375029435475
1101000000,685000000,610000000,418000,314.159265358979,24000000,43000000,440000,0.15,-1,-3,-3,-3,-3,-5,3,1,1,4,1,2,384000,314.159265358979,29000000,58000000,414000,0.13,-1,-3,-1,-5,-5,-2,5,3,5,3,2,1,15,548000,-2,-1,5,3,415800,425700,23872811.3094651,16377422.9282706,51694306.7019608,47999598.1682402,0.799999989402507,360000,360000,318400,0.142499971838166,0.142499823469843,1,1,1,1,299.437573052037,358.171031217496
1073000000,594000000,554000000,382000,314.159265358979,16000000,54000000,450000,0.17,-2,-2,-3,-1,-2,-3,5,3,1,2,2,3,393000,314.159265358979,13000000,51000000,414000,0.12,-2,-3,-3,-4,-2,-2,3,3,2,4,3,2,8,513000,-1,-5,5,3,415800,425700,19528675.9835925,20947031.9470593,52181413.7980574,47535375.5534964,0.8,360000,360000,318400,0.1425,0.1425,1,1,1,1,298.45130209103,358.141562509236
988000000,507000000,556000000,387000,314.159265358979,16000000,44000000,436000,0.12,-1,-1,-5,-5,-2,-2,5,2,2,1,5,5,408000,314.159265358979,17000000,59000000,438000,0.14,-5,-4,-5,-3,-3,-4,4,3,1,2,3,3,15,597000,-3,-1,1,2,415800,425700,23992612.5899773,17176344.9154055,52001024.4435672,47598564.1554207,0.800063133784746,360000,360000,318400,0.142499999405858,0.142500030994374,1,1,1,1,299.25062797281,360.146111215117
